execution_location,requests,command,keep,print_written,file_written,verbose,tempo_de_execucao_total_ms,tempo_medio_ms,tempo_minimo_ms,tempo_maximo_ms,desvio_padrao_ms,stderr,returncode
docker,10,INFO,1,,,True,0.823,0.082,0.062,0.137,0.022,,0
