execution_location,requests,command,keep,print_written,file_written,verbose,tempo_de_execucao_total_ms,tempo_medio_ms,tempo_minimo_ms,tempo_maximo_ms,desvio_padrao_ms,stderr,returncode
docker,10,INFO,0,,,True,1.355,0.136,0.11,0.271,0.048,,0
